contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
SPY260618P00460000,2024-12-30 20:52:29+00:00,460.0,10.41,11.37,11.51,0.0,0.0,505.0,1038,0.20562012649536132,False,REGULAR,USD,Put,2026-06-18
SPY260618P00465000,2025-01-10 20:59:39+00:00,465.0,12.45,11.89,12.03,0.0,0.0,1.0,252,0.20235477828979487,False,REGULAR,USD,Put,2026-06-18
SPY260618P00470000,2025-01-13 14:56:54+00:00,470.0,13.48,12.49,12.63,0.0,0.0,6.0,209,0.19944037872314452,False,REGULAR,USD,Put,2026-06-18
SPY260618P00475000,2025-01-07 20:19:35+00:00,475.0,12.49,13.1,13.25,0.0,0.0,23.0,292,0.196472573928833,False,REGULAR,USD,Put,2026-06-18
SPY260618P00480000,2025-01-13 15:11:46+00:00,480.0,13.71,13.72,13.88,-1.2799997,-8.539024,1.0,1614,0.19340558799743654,False,REGULAR,USD,Put,2026-06-18
SPY260618P00485000,2025-01-08 17:23:23+00:00,485.0,14.05,14.44,14.6,0.0,0.0,2.0,56,0.19066666275024413,False,REGULAR,USD,Put,2026-06-18
SPY260618P00490000,2025-01-07 20:37:09+00:00,490.0,14.66,15.11,15.27,0.0,0.0,4.0,397,0.1874776077270508,False,REGULAR,USD,Put,2026-06-18
SPY260618P00495000,2024-12-31 20:06:12+00:00,495.0,15.14,15.93,16.08,0.0,0.0,8.0,737,0.18485312225341793,False,REGULAR,USD,Put,2026-06-18
SPY260618P00500000,2025-01-13 20:19:55+00:00,500.0,17.0,16.69,16.87,0.0,0.0,2.0,1562,0.18192346405029297,False,REGULAR,USD,Put,2026-06-18
SPY260618P00505000,2025-01-06 20:42:22+00:00,505.0,15.3,17.51,17.68,0.0,0.0,12.0,850,0.1789098833465576,False,REGULAR,USD,Put,2026-06-18
SPY260618P00510000,2025-01-13 17:25:08+00:00,510.0,18.32,18.4,18.58,-1.1200008,-5.761321,1.0,42,0.17613281150817875,False,REGULAR,USD,Put,2026-06-18
SPY260618P00515000,2025-01-10 20:16:55+00:00,515.0,19.86,19.28,19.46,0.0,0.0,5.0,59,0.1730581962585449,False,REGULAR,USD,Put,2026-06-18
SPY260618P00520000,2025-01-13 15:28:59+00:00,520.0,22.1,20.23,20.42,0.0,0.0,2.0,1027,0.17014379669189456,False,REGULAR,USD,Put,2026-06-18
SPY260618P00525000,2025-01-07 14:37:44+00:00,525.0,18.09,21.22,21.42,0.0,0.0,1.0,68,0.16719887985229492,False,REGULAR,USD,Put,2026-06-18
SPY260618P00530000,2025-01-07 15:00:29+00:00,530.0,19.23,22.28,22.5,0.0,0.0,3.0,113,0.1643684027862549,False,REGULAR,USD,Put,2026-06-18
SPY260618P00535000,2025-01-02 17:21:11+00:00,535.0,22.31,23.34,23.53,0.0,0.0,5.0,55,0.1611030545806885,False,REGULAR,USD,Put,2026-06-18
SPY260618P00540000,2025-01-13 14:30:00+00:00,540.0,26.76,24.53,24.76,0.0,0.0,1.0,2040,0.15843279319763184,False,REGULAR,USD,Put,2026-06-18
SPY260618P00545000,2025-01-07 15:37:05+00:00,545.0,23.0,25.6,25.86,0.0,0.0,1.0,89,0.15499197067260745,False,REGULAR,USD,Put,2026-06-18
SPY260618P00550000,2025-01-14 15:51:58+00:00,550.0,26.65,26.9,27.12,-2.5699997,-8.795344,124.0,2356,0.15194024337768558,False,REGULAR,USD,Put,2026-06-18
SPY260618P00555000,2025-01-13 14:31:44+00:00,555.0,30.69,28.2,28.45,0.0,0.0,1.0,32,0.14889614540100096,False,REGULAR,USD,Put,2026-06-18
SPY260618P00560000,2025-01-13 20:50:12+00:00,560.0,30.14,29.61,29.87,0.0,0.0,9.0,1195,0.1459207112884521,False,REGULAR,USD,Put,2026-06-18
SPY260618P00565000,2025-01-08 17:47:55+00:00,565.0,29.77,30.92,31.16,0.0,0.0,1.0,47,0.14216708671569825,False,REGULAR,USD,Put,2026-06-18
SPY260618P00570000,2025-01-10 14:54:33+00:00,570.0,32.63,32.54,32.8,0.0,0.0,6.0,144,0.1394205321502686,False,REGULAR,USD,Put,2026-06-18
SPY260618P00575000,2025-01-13 17:12:30+00:00,575.0,36.06,34.12,34.39,0.0,0.0,1.0,208,0.13616281326293944,False,REGULAR,USD,Put,2026-06-18
SPY260618P00580000,2025-01-13 20:30:54+00:00,580.0,36.58,35.64,35.9,0.0,0.0,13.0,55,0.13227949028015137,False,REGULAR,USD,Put,2026-06-18
SPY260618P00585000,2025-01-13 17:59:12+00:00,585.0,38.73,37.28,37.56,0.0,0.0,50.0,1253,0.12858690025329586,True,REGULAR,USD,Put,2026-06-18
SPY260618P00590000,2025-01-10 15:05:02+00:00,590.0,40.62,39.26,39.56,0.0,0.0,1.0,845,0.12574116455078127,True,REGULAR,USD,Put,2026-06-18
SPY260618P00595000,2025-01-13 14:33:52+00:00,595.0,44.4,41.2,41.52,0.0,0.0,1.0,46,0.12233848861694338,True,REGULAR,USD,Put,2026-06-18
SPY260618P00600000,2025-01-14 15:04:01+00:00,600.0,42.49,43.15,43.43,-2.869999,-6.3271575,11.0,375,0.1183178379058838,True,REGULAR,USD,Put,2026-06-18
SPY260618P00605000,2025-01-06 20:20:14+00:00,605.0,39.23,45.1,45.41,0.0,0.0,2.0,61,0.11405304901123048,True,REGULAR,USD,Put,2026-06-18
SPY260618P00610000,2025-01-13 18:51:57+00:00,610.0,48.77,47.24,48.85,0.0,0.0,4.0,293,0.1147244290161133,True,REGULAR,USD,Put,2026-06-18
SPY260618P00615000,2024-12-19 16:43:25+00:00,615.0,47.82,49.84,51.66,0.0,0.0,2.0,53,0.11258821990966797,True,REGULAR,USD,Put,2026-06-18
SPY260618P00620000,2024-12-31 16:52:04+00:00,620.0,48.89,52.14,53.92,0.0,0.0,2.0,48,0.1077588614654541,True,REGULAR,USD,Put,2026-06-18
SPY260618P00625000,2024-12-12 17:34:11+00:00,625.0,43.09,53.63,58.5,0.0,0.0,7.0,19,0.11165744308471678,True,REGULAR,USD,Put,2026-06-18
SPY260618P00630000,2025-01-14 15:28:19+00:00,630.0,57.17,57.45,59.5,-2.2000008,-3.7055767,13.0,25,0.10020583641052244,True,REGULAR,USD,Put,2026-06-18
SPY260618P00635000,2024-11-07 20:59:46+00:00,635.0,51.8,43.56,48.5,0.0,0.0,2.0,1,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-06-18
SPY260618P00640000,2025-01-06 17:59:47+00:00,640.0,53.57,63.23,65.91,0.0,0.0,1.0,32,0.09308768249511719,True,REGULAR,USD,Put,2026-06-18
SPY260618P00645000,2024-12-16 15:47:56+00:00,645.0,52.32,66.56,69.18,0.0,0.0,7.0,6,0.08829647064208986,True,REGULAR,USD,Put,2026-06-18
SPY260618P00650000,2025-01-14 15:22:17+00:00,650.0,70.5,70.56,73.36,-2.540001,-3.4775476,1.0,21,0.08762509063720703,True,REGULAR,USD,Put,2026-06-18
SPY260618P00655000,2024-12-26 16:35:09+00:00,655.0,60.23,74.4,77.5,0.0,0.0,5.0,10,0.08603819244384767,True,REGULAR,USD,Put,2026-06-18
SPY260618P00660000,2025-01-14 14:54:10+00:00,660.0,80.5,78.5,81.5,8.209999,11.357033,20.0,9,0.0825134474182129,True,REGULAR,USD,Put,2026-06-18
SPY260618P00665000,2025-01-03 20:08:59+00:00,665.0,73.87,81.5,86.0,0.0,0.0,1.0,5,0.08185732604980471,True,REGULAR,USD,Put,2026-06-18
SPY260618P00670000,2025-01-08 15:38:17+00:00,670.0,82.73,87.33,90.5,0.0,0.0,2.0,1,0.08048404876708985,True,REGULAR,USD,Put,2026-06-18
SPY260618P00675000,2024-12-10 19:53:25+00:00,675.0,73.85,92.15,97.0,0.0,0.0,2.0,2,0.0968260484313965,True,REGULAR,USD,Put,2026-06-18
SPY260618P00685000,2024-05-21 15:42:47+00:00,685.0,154.65,137.5,142.38,0.0,0.0,,0,0.26724975921630856,True,REGULAR,USD,Put,2026-06-18
SPY260618P00695000,2024-11-12 14:33:21+00:00,695.0,96.18,87.5,92.42,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-06-18
SPY260618P00700000,2024-12-23 18:17:38+00:00,700.0,107.0,116.07,120.81,0.0,0.0,4.0,0,0.10218182983398436,True,REGULAR,USD,Put,2026-06-18
SPY260618P00720000,2024-07-16 19:21:07+00:00,720.0,156.02,165.0,169.95,0.0,0.0,2.0,0,0.26926389923095706,True,REGULAR,USD,Put,2026-06-18
SPY260618P00765000,2024-09-25 19:07:39+00:00,765.0,194.84,184.0,188.74,0.0,0.0,,0,0.16687844848632816,True,REGULAR,USD,Put,2026-06-18
SPY260618P00800000,2024-11-11 14:38:51+00:00,800.0,199.52,192.24,197.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2026-06-18
SPY260618P00845000,2024-09-25 19:07:39+00:00,845.0,274.94,264.0,268.74,0.0,0.0,,0,0.20896176788330073,True,REGULAR,USD,Put,2026-06-18
SPY261218C00200000,2025-01-06 18:19:49+00:00,200.0,406.28,388.5,393.0,0.0,0.0,2.0,191,0.554814022216797,True,REGULAR,USD,Call,2026-12-18
SPY261218C00210000,2025-01-10 15:13:04+00:00,210.0,377.0,379.5,383.58,0.0,0.0,1.0,14,0.5429122857666018,True,REGULAR,USD,Call,2026-12-18
SPY261218C00220000,2024-08-15 13:59:54+00:00,220.0,340.5,347.16,352.0,0.0,0.0,1.0,4,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-12-18
SPY261218C00230000,2025-01-10 16:54:22+00:00,230.0,362.15,361.5,365.45,0.0,0.0,3.0,14,0.523365972442627,True,REGULAR,USD,Call,2026-12-18
SPY261218C00240000,2025-01-10 15:10:49+00:00,240.0,350.15,351.51,356.5,0.0,0.0,1.0,24,0.5083667327880859,True,REGULAR,USD,Call,2026-12-18
SPY261218C00245000,2024-10-29 16:26:01+00:00,245.0,352.0,369.12,374.23,0.0,0.0,20.0,22,0.7029753823852539,True,REGULAR,USD,Call,2026-12-18
SPY261218C00250000,2025-01-10 15:09:23+00:00,250.0,341.0,343.0,347.45,0.0,0.0,1.0,133,0.5010731045532227,True,REGULAR,USD,Call,2026-12-18
SPY261218C00255000,2024-10-01 14:03:19+00:00,255.0,325.86,330.19,335.0,0.0,0.0,1.0,6,0.43196673995971685,True,REGULAR,USD,Call,2026-12-18
SPY261218C00260000,2024-12-19 14:50:32+00:00,260.0,346.73,334.5,339.0,0.0,0.0,1.0,16,0.5176745010375977,True,REGULAR,USD,Call,2026-12-18
SPY261218C00265000,2025-01-10 15:07:53+00:00,265.0,328.09,329.5,333.81,0.0,0.0,1.0,69,0.5056812127685546,True,REGULAR,USD,Call,2026-12-18
SPY261218C00270000,2025-01-13 20:01:02+00:00,270.0,327.0,325.0,329.31,0.0,0.0,1.0,5,0.5001270690917969,True,REGULAR,USD,Call,2026-12-18
SPY261218C00275000,2025-01-10 14:58:51+00:00,275.0,322.14,320.5,325.5,0.0,0.0,1.0,29,0.5005237936401368,True,REGULAR,USD,Call,2026-12-18
SPY261218C00280000,2025-01-03 16:52:10+00:00,280.0,328.05,316.5,321.0,0.0,0.0,1.0,9,0.4948323222351075,True,REGULAR,USD,Call,2026-12-18
SPY261218C00285000,2025-01-03 16:50:04+00:00,285.0,323.45,312.0,316.33,0.0,0.0,1.0,4,0.48776757354736333,True,REGULAR,USD,Call,2026-12-18
SPY261218C00290000,2025-01-03 16:47:37+00:00,290.0,318.91,307.16,311.86,0.0,0.0,2.0,13,0.4823812748718262,True,REGULAR,USD,Call,2026-12-18
SPY261218C00295000,2025-01-03 18:34:01+00:00,295.0,315.0,303.5,307.5,0.0,0.0,2.0,11,0.4778647184753418,True,REGULAR,USD,Call,2026-12-18
SPY261218C00300000,2025-01-13 17:01:33+00:00,300.0,294.0,298.0,302.23,0.0,0.0,1.0,257,0.4663597065734864,True,REGULAR,USD,Call,2026-12-18
SPY261218C00305000,2024-12-04 14:44:19+00:00,305.0,320.86,304.5,308.91,0.0,0.0,2.0,5,0.5245942926788331,True,REGULAR,USD,Call,2026-12-18
SPY261218C00310000,2025-01-02 17:45:54+00:00,310.0,293.77,290.02,293.94,0.0,0.0,11.0,90,0.46059194198608405,True,REGULAR,USD,Call,2026-12-18
SPY261218C00315000,2024-12-04 14:40:13+00:00,315.0,312.13,295.5,300.05,0.0,0.0,2.0,29,0.5115252705383302,True,REGULAR,USD,Call,2026-12-18
SPY261218C00320000,2024-12-13 17:22:10+00:00,320.0,304.65,0.0,0.0,0.0,0.0,18.0,42,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-12-18
SPY261218C00325000,2025-01-10 14:56:03+00:00,325.0,279.14,277.0,280.88,0.0,0.0,1.0,23,0.44690494506835937,True,REGULAR,USD,Call,2026-12-18
SPY261218C00330000,2024-12-13 15:22:41+00:00,330.0,297.9,0.0,0.0,0.0,0.0,7.0,35,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-12-18
SPY261218C00335000,2025-01-10 15:22:55+00:00,335.0,268.97,267.53,272.5,0.0,0.0,2.0,11,0.4397486445617676,True,REGULAR,USD,Call,2026-12-18
SPY261218C00340000,2024-12-04 19:20:41+00:00,340.0,293.66,273.5,278.04,0.0,0.0,12.0,54,0.49487809814453126,True,REGULAR,USD,Call,2026-12-18
SPY261218C00345000,2024-10-15 13:30:01+00:00,345.0,265.58,275.88,280.5,0.0,0.0,1.0,3,0.514531221923828,True,REGULAR,USD,Call,2026-12-18
SPY261218C00350000,2025-01-08 20:50:39+00:00,350.0,264.02,254.5,258.96,0.0,0.0,2.0,78,0.422658971710205,True,REGULAR,USD,Call,2026-12-18
SPY261218C00355000,2024-12-12 19:16:37+00:00,355.0,276.0,249.39,254.0,0.0,0.0,2.0,17,0.41432775619506834,True,REGULAR,USD,Call,2026-12-18
SPY261218C00360000,2024-12-02 20:40:55+00:00,360.0,271.4,0.0,0.0,0.0,0.0,1.0,12,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-12-18
SPY261218C00365000,2024-12-26 20:04:15+00:00,365.0,266.02,241.52,245.46,0.0,0.0,45.0,52,0.40595076477050784,True,REGULAR,USD,Call,2026-12-18
SPY261218C00370000,2025-01-06 14:54:55+00:00,370.0,255.35,237.5,241.54,0.0,0.0,4.0,116,0.4036695986175537,True,REGULAR,USD,Call,2026-12-18
SPY261218C00375000,2025-01-08 17:39:14+00:00,375.0,239.55,233.02,237.23,0.0,0.0,2.0,16,0.3991301542663575,True,REGULAR,USD,Call,2026-12-18
SPY261218C00380000,2025-01-08 20:21:59+00:00,380.0,237.87,229.0,232.97,0.0,0.0,6.0,46,0.3948272187805176,True,REGULAR,USD,Call,2026-12-18
SPY261218C00385000,2025-01-03 20:26:11+00:00,385.0,234.5,225.0,228.73,0.0,0.0,4.0,27,0.3906005764770508,True,REGULAR,USD,Call,2026-12-18
SPY261218C00390000,2024-11-22 15:42:04+00:00,390.0,237.03,236.0,240.09,0.0,0.0,1.0,135,0.4641243163299561,True,REGULAR,USD,Call,2026-12-18
SPY261218C00395000,2024-10-23 14:28:28+00:00,395.0,218.5,232.0,236.55,0.0,0.0,3.0,96,0.4618584088134766,True,REGULAR,USD,Call,2026-12-18
SPY261218C00400000,2025-01-13 19:15:45+00:00,400.0,212.53,211.75,215.67,0.0,0.0,2.0,1213,0.37600569068908696,True,REGULAR,USD,Call,2026-12-18
SPY261218C00405000,2025-01-07 20:30:25+00:00,405.0,217.45,207.0,211.14,0.0,0.0,24.0,31,0.3702379261016846,True,REGULAR,USD,Call,2026-12-18
SPY261218C00410000,2024-12-27 17:46:50+00:00,410.0,216.75,203.5,207.45,0.0,0.0,2.0,117,0.3685442174530029,True,REGULAR,USD,Call,2026-12-18
SPY261218C00415000,2025-01-10 15:24:58+00:00,415.0,200.33,199.5,203.44,0.0,0.0,1.0,20,0.36520257606506357,True,REGULAR,USD,Call,2026-12-18
SPY261218C00420000,2025-01-13 15:45:13+00:00,420.0,195.56,195.5,199.23,0.0,0.0,2.0,157,0.3608614939880371,True,REGULAR,USD,Call,2026-12-18
SPY261218C00425000,2025-01-10 15:15:41+00:00,425.0,192.07,191.5,195.08,0.0,0.0,3.0,18,0.3567645500946044,True,REGULAR,USD,Call,2026-12-18
SPY261218C00430000,2024-12-20 16:05:43+00:00,430.0,200.0,187.0,190.75,0.0,0.0,2.0,38,0.35180549324035637,True,REGULAR,USD,Call,2026-12-18
SPY261218C00435000,2024-12-18 17:02:45+00:00,435.0,208.83,182.57,186.54,0.0,0.0,7.0,16,0.3473576007080078,True,REGULAR,USD,Call,2026-12-18
SPY261218C00440000,2025-01-02 16:57:12+00:00,440.0,187.58,179.0,182.65,0.0,0.0,5.0,65,0.3442753561401367,True,REGULAR,USD,Call,2026-12-18
SPY261218C00445000,2024-12-18 16:58:36+00:00,445.0,200.76,175.0,178.76,0.0,0.0,19.0,36,0.3411091890716552,True,REGULAR,USD,Call,2026-12-18
SPY261218C00450000,2025-01-13 16:58:16+00:00,450.0,168.0,171.0,174.66,0.0,0.0,3.0,221,0.3369817279052735,True,REGULAR,USD,Call,2026-12-18
SPY261218C00455000,2025-01-06 15:57:36+00:00,455.0,184.83,166.5,170.27,0.0,0.0,1.0,83,0.33159542922973634,True,REGULAR,USD,Call,2026-12-18
SPY261218C00460000,2025-01-06 14:42:39+00:00,460.0,178.79,162.5,166.35,0.0,0.0,1.0,68,0.32812408943176263,True,REGULAR,USD,Call,2026-12-18
SPY261218C00465000,2025-01-13 17:53:50+00:00,465.0,158.73,159.0,162.56,0.0,0.0,1.0,20,0.32511050872802727,True,REGULAR,USD,Call,2026-12-18
SPY261218C00470000,2025-01-08 18:29:06+00:00,470.0,163.5,155.0,158.73,0.0,0.0,1.0,254,0.3218451605224609,True,REGULAR,USD,Call,2026-12-18
SPY261218C00475000,2025-01-13 16:56:17+00:00,475.0,149.82,151.0,154.8,0.0,0.0,6.0,1419,0.3181144239044189,True,REGULAR,USD,Call,2026-12-18
SPY261218C00480000,2025-01-13 15:51:46+00:00,480.0,147.06,147.5,150.71,0.0,0.0,6.0,383,0.31369704864501957,True,REGULAR,USD,Call,2026-12-18
SPY261218C00485000,2025-01-06 17:13:31+00:00,485.0,158.81,143.01,146.76,0.0,0.0,1.0,895,0.30976794975280764,True,REGULAR,USD,Call,2026-12-18
SPY261218C00490000,2025-01-13 14:36:39+00:00,490.0,138.05,139.18,142.94,0.0,0.0,1.0,1039,0.30626609268188476,True,REGULAR,USD,Call,2026-12-18
SPY261218C00495000,2025-01-13 17:12:52+00:00,495.0,134.79,135.73,139.46,0.0,0.0,1.0,2211,0.3039391506195068,True,REGULAR,USD,Call,2026-12-18
SPY261218C00500000,2025-01-14 15:01:02+00:00,500.0,135.0,132.78,135.61,2.949997,2.234,1.0,2389,0.30015500877380363,True,REGULAR,USD,Call,2026-12-18
SPY261218C00505000,2025-01-10 20:32:49+00:00,505.0,128.08,128.19,131.85,0.0,0.0,3.0,1264,0.2966226344299316,True,REGULAR,USD,Call,2026-12-18
SPY261218C00510000,2025-01-10 18:25:29+00:00,510.0,127.8,124.17,128.01,0.0,0.0,5.0,1631,0.2927240528106688,True,REGULAR,USD,Call,2026-12-18
SPY261218C00515000,2025-01-13 19:58:26+00:00,515.0,122.31,120.69,124.3,0.0,0.0,3.0,2680,0.28920693710327144,True,REGULAR,USD,Call,2026-12-18
SPY261218C00520000,2025-01-13 15:38:03+00:00,520.0,118.32,117.5,120.78,0.0,0.0,1.0,2500,0.28626964958190915,True,REGULAR,USD,Call,2026-12-18
SPY261218C00525000,2025-01-10 16:12:15+00:00,525.0,115.6,114.29,116.75,0.0,0.0,2.0,981,0.2814784377288818,True,REGULAR,USD,Call,2026-12-18
SPY261218C00530000,2025-01-13 15:23:21+00:00,530.0,108.5,110.0,113.45,0.0,0.0,3.0,1613,0.2791133490753174,True,REGULAR,USD,Call,2026-12-18
SPY261218C00535000,2025-01-13 16:18:24+00:00,535.0,107.0,106.51,109.86,0.0,0.0,3.0,2510,0.275649638595581,True,REGULAR,USD,Call,2026-12-18
SPY261218C00540000,2025-01-13 15:15:03+00:00,540.0,102.03,103.07,106.56,0.0,0.0,7.0,2031,0.27306329971313476,True,REGULAR,USD,Call,2026-12-18
SPY261218C00545000,2025-01-13 15:51:46+00:00,545.0,99.77,99.5,103.02,0.0,0.0,6.0,2511,0.2695690719604492,True,REGULAR,USD,Call,2026-12-18
SPY261218C00550000,2025-01-13 20:24:15+00:00,550.0,97.93,96.07,99.24,0.0,0.0,6.0,2447,0.2651898432922363,True,REGULAR,USD,Call,2026-12-18
SPY261218C00555000,2025-01-13 15:25:07+00:00,555.0,91.94,92.66,95.93,0.0,0.0,5.0,1988,0.26225255577087403,True,REGULAR,USD,Call,2026-12-18
SPY261218C00560000,2025-01-13 17:06:57+00:00,560.0,87.92,89.5,92.49,0.0,0.0,2.0,1870,0.25878121597290044,True,REGULAR,USD,Call,2026-12-18
SPY261218C00565000,2025-01-08 18:02:41+00:00,565.0,93.0,86.0,89.16,0.0,0.0,4.0,1191,0.25555401435852054,True,REGULAR,USD,Call,2026-12-18
SPY261218C00570000,2025-01-13 15:23:29+00:00,570.0,81.2,82.19,85.57,0.0,0.0,1.0,4284,0.2513807772827148,True,REGULAR,USD,Call,2026-12-18
SPY261218C00575000,2025-01-10 16:43:16+00:00,575.0,81.58,79.3,82.53,0.0,0.0,6.0,552,0.2488402143096924,True,REGULAR,USD,Call,2026-12-18
SPY261218C00580000,2025-01-14 14:52:45+00:00,580.0,80.0,76.25,79.26,1.1500015,1.4584674,14.0,2479,0.2454451676940918,True,REGULAR,USD,Call,2026-12-18
SPY261218C00585000,2025-01-13 19:11:25+00:00,585.0,77.13,72.67,75.79,3.2799988,4.441434,1.0,1009,0.24130244789123537,False,REGULAR,USD,Call,2026-12-18
SPY261218C00590000,2025-01-13 15:48:39+00:00,590.0,71.08,70.1,73.05,0.0,0.0,2.0,971,0.2393188251495361,False,REGULAR,USD,Call,2026-12-18
SPY261218C00595000,2025-01-13 19:11:25+00:00,595.0,67.35,66.84,69.63,0.0,0.0,1.0,945,0.23506929489135742,False,REGULAR,USD,Call,2026-12-18
SPY261218C00600000,2025-01-14 15:52:59+00:00,600.0,66.1,64.0,67.01,0.23999786,0.3644061,1.0,3088,0.23317722396850588,False,REGULAR,USD,Call,2026-12-18
SPY261218C00605000,2025-01-10 18:49:05+00:00,605.0,63.5,61.25,63.92,0.0,0.0,4.0,1048,0.229675366897583,False,REGULAR,USD,Call,2026-12-18
SPY261218C00610000,2025-01-13 17:13:08+00:00,610.0,57.35,60.0,60.88,0.0,0.0,13.0,374,0.22618495380401615,False,REGULAR,USD,Call,2026-12-18
SPY261218C00615000,2025-01-13 16:00:54+00:00,615.0,55.93,55.54,57.99,0.0,0.0,2.0,397,0.2230073427581787,False,REGULAR,USD,Call,2026-12-18
SPY261218C00620000,2025-01-10 20:14:59+00:00,620.0,54.67,52.84,55.28,0.0,0.0,30.0,1427,0.2202264562606811,False,REGULAR,USD,Call,2026-12-18
SPY261218C00625000,2025-01-13 20:14:05+00:00,625.0,50.84,49.8,52.48,0.0,0.0,8.0,742,0.2170030693054199,False,REGULAR,USD,Call,2026-12-18
SPY261218C00630000,2025-01-13 20:15:33+00:00,630.0,48.08,47.41,49.56,0.0,0.0,80.0,383,0.21323418609619144,False,REGULAR,USD,Call,2026-12-18
SPY261218C00635000,2025-01-13 20:16:37+00:00,635.0,45.67,44.85,46.93,0.0,0.0,6.0,352,0.21019771743774412,False,REGULAR,USD,Call,2026-12-18
SPY261218C00640000,2025-01-14 14:59:02+00:00,640.0,44.4,43.77,44.28,0.88000107,2.0220613,2.0,528,0.20690948127746578,False,REGULAR,USD,Call,2026-12-18
SPY261218C00645000,2025-01-07 16:22:49+00:00,645.0,47.59,41.24,41.76,0.0,0.0,1.0,370,0.20385012466430663,False,REGULAR,USD,Call,2026-12-18
SPY261218C00650000,2025-01-13 19:39:55+00:00,650.0,39.68,38.76,39.29,0.6800003,1.7435905,1.0,2681,0.20074499214172362,False,REGULAR,USD,Call,2026-12-18
SPY261218C00655000,2025-01-13 15:26:04+00:00,655.0,35.05,36.51,36.99,0.0,0.0,8.0,370,0.19799080825805665,False,REGULAR,USD,Call,2026-12-18
SPY261218C00660000,2025-01-10 19:59:16+00:00,660.0,34.88,34.11,34.62,0.0,0.0,1.0,483,0.19480175323486326,False,REGULAR,USD,Call,2026-12-18
SPY261218C00665000,2025-01-13 17:18:52+00:00,665.0,30.96,32.04,32.54,0.0,0.0,1.0,214,0.1923451127624512,False,REGULAR,USD,Call,2026-12-18
SPY261218C00670000,2025-01-13 15:47:45+00:00,670.0,29.57,29.95,30.45,0.0,0.0,1.0,430,0.18964433410644532,False,REGULAR,USD,Call,2026-12-18
SPY261218C00675000,2025-01-13 20:47:53+00:00,675.0,27.54,27.68,28.16,0.0,0.0,40.0,922,0.18602803726196288,False,REGULAR,USD,Call,2026-12-18
SPY261218C00680000,2025-01-14 14:30:10+00:00,680.0,27.04,25.9,26.35,1.2200012,4.725024,6.0,2619,0.18382316429138182,False,REGULAR,USD,Call,2026-12-18
SPY261218C00685000,2025-01-14 14:36:20+00:00,685.0,25.49,24.17,24.63,2.459999,10.681715,2.0,481,0.18170221382141113,False,REGULAR,USD,Call,2026-12-18
SPY261218C00690000,2025-01-14 14:36:20+00:00,690.0,23.68,22.45,22.86,1.3999996,6.283661,8.0,827,0.17917690948486326,False,REGULAR,USD,Call,2026-12-18
SPY261218C00695000,2025-01-13 19:10:45+00:00,695.0,21.67,20.71,21.11,1.3099995,6.4341817,5.0,548,0.17646087219238282,False,REGULAR,USD,Call,2026-12-18
SPY261218C00700000,2025-01-14 14:57:36+00:00,700.0,19.76,19.19,19.64,0.8500004,4.4949784,1.0,887,0.17454591331481936,False,REGULAR,USD,Call,2026-12-18
SPY261218C00705000,2025-01-13 20:42:40+00:00,705.0,17.39,17.69,18.13,0.0,0.0,7.0,416,0.17222660057067876,False,REGULAR,USD,Call,2026-12-18
SPY261218C00710000,2025-01-14 14:56:05+00:00,710.0,16.95,16.14,16.57,0.77000046,4.7589645,8.0,591,0.1694266407775879,False,REGULAR,USD,Call,2026-12-18
SPY261218C00715000,2025-01-13 16:00:54+00:00,715.0,14.43,14.99,15.41,0.0,0.0,4.0,559,0.16799232894897465,False,REGULAR,USD,Call,2026-12-18
SPY261218C00720000,2025-01-13 16:48:44+00:00,720.0,13.05,13.78,14.19,0.0,0.0,2.0,1168,0.16606974075317388,False,REGULAR,USD,Call,2026-12-18
SPY261218C00725000,2025-01-06 17:57:59+00:00,725.0,17.01,12.68,13.06,0.0,0.0,6.0,279,0.1642692216491699,False,REGULAR,USD,Call,2026-12-18
SPY261218C00730000,2025-01-13 15:21:59+00:00,730.0,11.09,11.55,11.94,0.0,0.0,4.0,205,0.16223982299804687,False,REGULAR,USD,Call,2026-12-18
SPY261218C00735000,2025-01-13 15:21:59+00:00,735.0,10.14,10.62,11.02,0.0,0.0,3.0,135,0.16088943367004396,False,REGULAR,USD,Call,2026-12-18
SPY261218C00740000,2025-01-10 20:11:24+00:00,740.0,9.8,9.68,10.05,0.0,0.0,2.0,279,0.1590355093383789,False,REGULAR,USD,Call,2026-12-18
SPY261218C00745000,2025-01-10 15:13:50+00:00,745.0,8.59,8.87,9.23,0.0,0.0,1.0,123,0.15766223205566404,False,REGULAR,USD,Call,2026-12-18
SPY261218C00750000,2025-01-14 14:56:05+00:00,750.0,8.43,8.07,8.42,0.9100003,12.101068,8.0,2312,0.15609059249877932,False,REGULAR,USD,Call,2026-12-18
