contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,OptionType,ExpiryDate
AAPL250919P00170000,2024-05-06 18:04:41+00:00,170.0,11.1,10.5,10.65,0.0,0.0,5.0,371,0.1963276168823242,False,REGULAR,USD,Put,2025-09-19
AAPL250919P00175000,2024-05-03 18:23:52+00:00,175.0,11.6,12.15,12.3,0.0,0.0,9.0,820,0.18909502319335939,False,REGULAR,USD,Put,2025-09-19
AAPL250919P00180000,2024-05-06 18:53:11+00:00,180.0,14.8,14.1,14.25,0.0,0.0,30.0,300,0.18288475814819333,False,REGULAR,USD,Put,2025-09-19
AAPL250919P00185000,2024-05-06 14:07:02+00:00,185.0,16.45,16.2,16.4,0.0,0.0,1.0,255,0.17627776855468752,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00190000,2024-05-07 17:23:11+00:00,190.0,18.65,18.6,18.75,-0.39999962,-2.0997355,2.0,390,0.1690604335021973,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00195000,2024-05-03 17:23:15+00:00,195.0,20.4,21.05,21.35,0.0,0.0,1.0,98,0.16159896026611326,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00200000,2024-05-03 19:04:47+00:00,200.0,22.95,23.9,24.3,0.0,0.0,3.0,104,0.1548851602172852,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00205000,2024-03-05 16:42:56+00:00,205.0,36.7,36.55,38.9,0.0,0.0,2.0,81,0.29013771392822263,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00210000,2024-04-11 15:06:47+00:00,210.0,41.4,30.1,32.2,0.0,0.0,2.0,131,0.15827257751464846,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00215000,2024-05-07 16:39:37+00:00,215.0,35.2,33.95,34.95,-10.98,-23.776527,38.0,397,0.1352320364379883,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00220000,2024-04-10 15:06:22+00:00,220.0,52.1,37.0,38.65,0.0,0.0,1.0,1,0.11841701904296875,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00225000,2024-04-19 16:12:14+00:00,225.0,60.5,42.05,43.1,0.0,0.0,2.0,4,0.11078770080566405,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00230000,2024-02-28 19:26:55+00:00,230.0,49.33,56.55,60.5,0.0,0.0,10.0,3,0.32663637237548826,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00235000,2024-02-29 20:51:06+00:00,235.0,54.05,61.55,65.5,0.0,0.0,2.0,0,0.33994190338134767,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00240000,2024-03-06 15:30:21+00:00,240.0,69.75,68.8,71.9,0.0,0.0,1.0,0,0.3707643490600586,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00245000,2023-11-08 20:09:45+00:00,245.0,62.55,47.85,50.2,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00250000,2023-12-05 16:34:12+00:00,250.0,56.25,68.1,70.1,0.0,0.0,2.0,0,0.21247125427246094,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00260000,2024-01-12 16:50:37+00:00,260.0,74.4,69.8,72.7,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00265000,2023-12-05 17:24:44+00:00,265.0,71.5,82.6,85.05,0.0,0.0,15.0,0,0.237739556274414,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00270000,2023-12-26 16:44:06+00:00,270.0,76.85,75.8,79.5,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-09-19
AAPL250919P00280000,2023-12-14 19:03:01+00:00,280.0,82.83,92.3,95.9,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-09-19
AAPL251219C00050000,2024-05-03 15:37:56+00:00,50.0,137.07,134.2,136.25,0.0,0.0,1.0,231,0.7108183215332031,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00055000,2024-04-18 13:46:56+00:00,55.0,116.33,129.5,131.75,0.0,0.0,10.0,159,0.6843293286132813,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00060000,2024-04-01 14:25:19+00:00,60.0,113.71,113.55,115.5,0.0,0.0,2.0,238,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00065000,2024-04-17 14:45:29+00:00,65.0,109.3,120.2,123.2,0.0,0.0,16.0,337,0.6457554956054687,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00070000,2024-04-01 16:05:31+00:00,70.0,104.62,105.6,108.3,0.0,0.0,490.0,916,1.0000000000000003e-05,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00075000,2024-04-26 17:36:37+00:00,75.0,99.95,111.35,113.45,0.0,0.0,3.0,331,0.5922281988525393,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00080000,2024-03-14 14:53:40+00:00,80.0,99.45,101.35,103.15,0.0,0.0,3.0,282,0.35120277709960934,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00085000,2024-04-30 19:55:12+00:00,85.0,92.1,102.45,104.15,0.0,0.0,50.0,309,0.549076774902344,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00090000,2024-05-03 14:43:37+00:00,90.0,101.0,98.1,99.8,0.0,0.0,3.0,226,0.5336960693359375,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00095000,2024-05-03 17:12:09+00:00,95.0,96.7,93.65,95.25,0.0,0.0,1.0,59,0.5139208764648437,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00100000,2024-05-07 13:30:09+00:00,100.0,91.0,89.6,90.75,-1.25,-1.3550136,1.0,1504,0.5134326000976561,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00105000,2024-04-19 19:38:39+00:00,105.0,69.79,84.9,86.35,0.0,0.0,2.0,175,0.49506120178222657,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00110000,2024-05-03 14:01:08+00:00,110.0,82.75,80.65,82.0,0.0,0.0,1.0,626,0.4777273907470704,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00115000,2024-05-07 15:19:17+00:00,115.0,77.15,76.85,77.5,-1.5999985,-2.031744,2.0,325,0.45740288696289066,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00120000,2024-05-03 16:04:49+00:00,120.0,74.85,72.65,73.4,0.0,0.0,6.0,591,0.4446466668701171,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00125000,2024-05-06 17:02:07+00:00,125.0,67.83,68.35,68.95,0.0,0.0,15.0,530,0.42520716400146485,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00130000,2024-05-03 19:33:59+00:00,130.0,66.69,64.25,65.05,0.0,0.0,16.0,495,0.41486180847167964,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00135000,2024-05-03 19:33:59+00:00,135.0,61.64,60.5,60.9,-1.0600014,-1.6905923,5.0,1049,0.39978627563476565,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00140000,2024-05-07 17:59:42+00:00,140.0,56.9,56.55,56.95,0.3500023,0.6189254,13.0,1470,0.3872436764526367,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00145000,2024-05-06 13:30:01+00:00,145.0,52.03,52.8,53.35,0.0,0.0,4.0,622,0.3789124609375,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00150000,2024-05-07 17:08:30+00:00,150.0,48.65,49.1,49.45,-2.25,-4.420432,11.0,2595,0.365515378112793,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00155000,2024-05-03 19:55:23+00:00,155.0,46.27,45.55,46.3,0.0,0.0,6.0,730,0.3610903735351562,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00160000,2024-05-07 15:05:56+00:00,160.0,42.0,42.05,42.75,0.72999954,1.7688382,1.0,1531,0.3503635520935058,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00165000,2024-05-07 17:58:46+00:00,165.0,38.95,38.75,39.55,1.3699989,3.645553,3.0,2775,0.34288682022094724,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00170000,2024-05-07 17:44:52+00:00,170.0,35.6,35.6,36.2,0.13999939,0.39480934,4.0,6170,0.3325262060546875,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00175000,2024-05-07 16:15:38+00:00,175.0,32.0,32.6,32.95,-2.5499992,-7.3806057,8.0,2068,0.32224188507080076,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00180000,2024-05-07 17:26:43+00:00,180.0,30.0,29.75,30.05,0.5,1.6949153,25.0,8679,0.3147804118347168,True,REGULAR,USD,Call,2025-12-19
AAPL251219C00185000,2024-05-07 15:30:41+00:00,185.0,26.9,27.0,27.35,0.7199993,2.7501884,11.0,3108,0.30823445678710937,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00190000,2024-05-07 16:11:50+00:00,190.0,24.05,24.45,24.75,0.5,2.1231422,12.0,2836,0.3014901394653321,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00195000,2024-05-07 17:21:30+00:00,195.0,22.05,22.1,22.4,0.049999237,0.22726926,14.0,2090,0.29611909942626957,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00200000,2024-05-07 15:24:11+00:00,200.0,19.8,19.85,20.25,0.42000008,2.1671832,12.0,6909,0.2915415084838866,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00205000,2024-05-07 15:58:22+00:00,205.0,17.25,17.8,18.25,0.17000008,0.9953166,1.0,1054,0.28722331436157217,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00210000,2024-05-06 17:55:04+00:00,210.0,15.41,15.9,16.25,0.0,0.0,12.0,4461,0.2815318429565429,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00215000,2024-05-07 16:47:30+00:00,215.0,13.86,14.2,14.4,-1.8699999,-11.888111,2.0,6184,0.2760692510986328,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00220000,2024-05-07 14:06:41+00:00,220.0,13.15,12.6,12.8,1.0,8.230453,105.0,2661,0.2720409710693359,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00225000,2024-05-07 16:44:12+00:00,225.0,10.8,11.2,11.35,0.10000038,0.934583,1.0,1225,0.268363639678955,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00230000,2024-05-07 14:54:13+00:00,230.0,10.0,9.8,9.95,0.48999977,5.1524687,1.0,2076,0.26389285919189454,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00235000,2024-05-03 18:15:07+00:00,235.0,9.8,8.6,8.8,0.0,0.0,3.0,1103,0.2611463046264648,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00240000,2024-05-07 17:03:17+00:00,240.0,7.4,7.55,7.7,-0.25,-3.267974,2.0,1504,0.2576978527832031,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00245000,2024-05-07 14:46:03+00:00,245.0,6.65,6.6,6.75,0.3000002,4.7244124,2.0,492,0.25498181549072274,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00250000,2024-05-07 16:04:28+00:00,250.0,5.6,5.8,5.9,-0.1500001,-2.6086974,12.0,4669,0.25238784729003905,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00260000,2024-05-06 19:59:58+00:00,260.0,4.4,4.4,4.5,0.0,0.0,17.0,820,0.24814594635009768,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00270000,2024-05-07 17:42:46+00:00,270.0,3.35,3.35,3.45,-0.45000005,-11.842107,1.0,1078,0.2453078399658203,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00280000,2024-05-03 19:49:59+00:00,280.0,2.79,2.57,2.65,0.0,0.0,12.0,1576,0.24329369995117187,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00290000,2024-05-06 17:03:47+00:00,290.0,1.95,1.97,2.04,0.0,0.0,1.0,996,0.24182887084960938,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00300000,2024-05-07 16:56:10+00:00,300.0,1.5,1.54,1.59,-0.25,-14.285714,1.0,5934,0.24134059448242187,False,REGULAR,USD,Call,2025-12-19
AAPL251219C00310000,2024-05-07 16:56:10+00:00,310.0,1.17,1.2,1.27,-0.060000062,-4.8780537,5.0,5005,0.2420730090332031,False,REGULAR,USD,Call,2025-12-19
AAPL251219P00050000,2024-05-07 13:55:09+00:00,50.0,0.11,0.08,0.15,0.009999998,9.999997,16.0,2264,0.428716650390625,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00055000,2024-05-06 13:31:36+00:00,55.0,0.14,0.1,0.19,0.0,0.0,3.0,274,0.4106504248046875,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00060000,2024-05-07 14:34:40+00:00,60.0,0.22,0.17,0.23,0.010000005,4.761907,1.0,379,0.3920959228515625,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00065000,2024-05-07 14:44:15+00:00,65.0,0.22,0.18,0.27,0.0,0.0,310.0,169,0.37354142089843745,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00070000,2024-04-29 19:32:00+00:00,70.0,0.37,0.24,0.33,0.0,0.0,10.0,788,0.3588931298828125,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00075000,2024-05-07 13:31:40+00:00,75.0,0.34,0.3,0.4,-0.13,-27.659575,534.0,1139,0.344733115234375,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00080000,2024-05-03 18:10:14+00:00,80.0,0.41,0.4,0.49,0.0,0.0,23.0,1227,0.3324041369628906,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00085000,2024-04-17 13:31:57+00:00,85.0,0.92,0.51,0.61,0.0,0.0,1.0,1293,0.3219061950683593,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00090000,2024-05-06 19:30:37+00:00,90.0,0.72,0.64,0.76,0.0,0.0,1.0,2913,0.31238480590820306,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00095000,2024-05-06 19:39:54+00:00,95.0,0.85,0.81,0.95,0.0,0.0,2.0,1110,0.3039620385742187,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00100000,2024-05-06 19:32:31+00:00,100.0,1.05,1.0,1.13,-0.04000008,-3.669732,1.0,803,0.2933420275878905,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00105000,2024-05-06 19:36:23+00:00,105.0,1.34,1.23,1.41,0.0,0.0,2.0,203,0.2863840893554687,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00110000,2024-05-03 18:36:55+00:00,110.0,1.53,1.54,1.68,0.0,0.0,5.0,717,0.2771068383789062,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00115000,2024-05-07 15:59:49+00:00,115.0,1.97,1.87,1.94,0.00999999,0.5102036,1.0,857,0.26630372375488287,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00120000,2024-05-07 16:28:24+00:00,120.0,2.39,2.25,2.34,-0.00999999,-0.41666624,2.0,4476,0.2589795782470704,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00125000,2024-05-03 19:03:24+00:00,125.0,2.69,2.72,2.8,0.0,0.0,15.0,1659,0.25165543273925783,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00130000,2024-05-07 16:48:27+00:00,130.0,3.35,3.25,3.35,0.099999905,3.07692,1.0,2785,0.24485008087158205,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00135000,2024-05-03 18:45:22+00:00,135.0,4.0,3.85,4.0,0.26,6.951872,1.0,975,0.2385024880981445,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00140000,2024-05-07 16:02:55+00:00,140.0,4.81,4.6,4.75,-0.13999987,-2.8282802,3.0,4186,0.2322464471435547,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00145000,2024-05-06 19:57:39+00:00,145.0,5.66,5.5,5.6,-0.19000006,-3.2478642,1.0,1377,0.22595988891601562,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00150000,2024-05-07 16:00:56+00:00,150.0,6.7,6.5,6.6,-0.10000038,-1.4705938,3.0,4378,0.22019212432861324,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00155000,2024-05-07 16:36:51+00:00,155.0,7.85,7.6,7.75,-0.25000048,-3.0864255,43.0,1653,0.2146684979248047,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00160000,2024-05-07 17:30:23+00:00,160.0,8.9,8.85,9.0,-0.40000057,-4.301081,49.0,7272,0.20850400878906244,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00165000,2024-05-07 18:03:09+00:00,165.0,10.25,10.2,10.3,0.05000019,0.48780674,25.0,2151,0.2010883114624023,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00170000,2024-05-07 14:34:40+00:00,170.0,11.94,11.8,12.0,-0.2800007,-2.2913313,1.0,1947,0.1965107205200195,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00175000,2024-05-07 16:33:44+00:00,175.0,14.02,13.5,13.75,0.82000065,6.212126,8.0,7920,0.19031571411132814,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00180000,2024-05-07 15:44:11+00:00,180.0,15.87,15.4,15.65,-0.2300005,-1.4285744,1.0,5652,0.18360191406249998,False,REGULAR,USD,Put,2025-12-19
AAPL251219P00185000,2024-05-07 16:26:17+00:00,185.0,18.11,17.5,17.85,1.210001,7.1597695,7.0,1412,0.1778494081115723,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00190000,2024-05-07 17:56:39+00:00,190.0,20.05,19.8,20.0,1.1499996,6.0846543,15.0,2768,0.16910620941162113,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00195000,2024-05-06 15:42:47+00:00,195.0,23.01,22.25,22.7,0.0,0.0,6.0,2579,0.1636588761901856,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00200000,2024-05-07 17:33:15+00:00,200.0,25.4,25.1,25.45,-0.6000004,-2.3076937,20.0,3575,0.15589223022460938,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00205000,2024-05-06 19:24:26+00:00,205.0,29.23,27.15,28.6,0.0,0.0,50.0,1341,0.1495904133605957,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00210000,2024-05-06 17:19:47+00:00,210.0,32.9,30.65,31.8,0.0,0.0,36.0,2980,0.14022161056518556,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00215000,2024-05-03 16:01:19+00:00,215.0,35.1,33.8,36.15,0.0,0.0,5.0,4705,0.14350221740722657,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00220000,2024-05-03 16:05:16+00:00,220.0,36.75,37.55,40.0,0.0,0.0,5.0,1480,0.13639169281005858,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00225000,2024-03-07 16:34:19+00:00,225.0,55.87,53.6,56.75,0.0,0.0,9.0,122,0.30216151947021486,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00230000,2024-03-21 16:25:18+00:00,230.0,57.55,63.15,66.95,0.0,0.0,2.0,10,0.3739839213562011,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00235000,2024-03-21 16:33:51+00:00,235.0,62.71,69.5,71.95,0.0,0.0,2.0,10,0.3867554000854492,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00240000,2024-01-04 14:42:05+00:00,240.0,57.65,53.4,55.45,0.0,0.0,14.0,1,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00245000,2024-03-18 19:39:21+00:00,245.0,69.72,74.5,77.85,0.0,0.0,5.0,1,0.3637453762817383,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00250000,2024-03-15 14:23:22+00:00,250.0,79.25,72.0,74.85,0.0,0.0,1.0,0,0.2734752828979492,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00260000,2024-03-06 19:14:30+00:00,260.0,91.0,88.75,92.15,0.0,0.0,10.0,0,0.3874572973632812,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00270000,2023-12-28 19:26:47+00:00,270.0,75.9,75.75,79.5,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00280000,2024-05-03 13:39:23+00:00,280.0,95.5,96.6,98.5,0.0,0.0,1.0,1,0.1966633068847656,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00290000,2023-06-28 14:34:27+00:00,290.0,101.0,91.85,94.95,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00300000,2024-03-21 16:33:11+00:00,300.0,127.37,133.8,136.9,0.0,0.0,2.0,0,0.5169420864868165,True,REGULAR,USD,Put,2025-12-19
AAPL251219P00310000,2023-12-18 16:33:42+00:00,310.0,114.89,121.45,124.55,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,Put,2025-12-19
AAPL260116C00050000,2024-05-06 14:20:12+00:00,50.0,134.74,133.65,136.65,0.0,0.0,1.0,282,0.6898224377441409,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00055000,2024-05-03 13:41:56+00:00,55.0,130.35,129.05,132.4,0.0,0.0,1.0,232,0.674075524902344,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00060000,2024-04-01 15:41:31+00:00,60.0,113.92,113.75,115.85,0.0,0.0,1.0,25,1.0000000000000003e-05,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00065000,2024-04-19 18:44:48+00:00,65.0,104.07,120.3,123.25,0.0,0.0,1.0,93,0.6341589318847658,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00070000,2024-05-03 17:00:01+00:00,70.0,119.05,115.5,118.55,0.0,0.0,4.0,90,0.6032754516601564,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00075000,2024-05-03 13:33:59+00:00,75.0,115.5,111.1,114.25,0.0,0.0,10.0,110,0.5883219879150392,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00080000,2024-05-03 16:48:57+00:00,80.0,110.3,107.05,109.5,0.0,0.0,4.0,311,0.5709881768798828,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00085000,2024-04-30 18:32:25+00:00,85.0,94.78,102.85,104.6,0.0,0.0,1.0,161,0.549076774902344,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00090000,2024-05-01 14:04:36+00:00,90.0,87.8,98.4,100.05,0.0,0.0,1.0,88,0.5289353747558594,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00095000,2024-04-25 19:55:00+00:00,95.0,82.95,93.75,95.8,0.0,0.0,2.0,56,0.5103808728027344,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00100000,2024-05-06 19:14:39+00:00,100.0,91.45,89.6,90.95,2.3799973,2.6720526,1.0,494,0.5062915582275391,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00105000,2024-05-03 13:31:26+00:00,105.0,88.33,85.35,86.9,0.0,0.0,1.0,181,0.4954274090576172,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00110000,2024-05-06 13:53:57+00:00,110.0,80.9,81.2,82.35,0.0,0.0,1.0,106,0.4738211798095704,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00115000,2024-05-06 18:52:20+00:00,115.0,76.2,77.2,78.0,0.0,0.0,3.0,160,0.4563652996826172,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00120000,2024-05-06 16:11:44+00:00,120.0,72.2,73.05,74.2,0.0,0.0,4.0,373,0.4485833950805663,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00125000,2024-05-02 19:15:27+00:00,125.0,60.8,68.9,70.1,0.0,0.0,9.0,456,0.43469803588867195,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00130000,2024-05-06 17:29:41+00:00,130.0,63.3,64.9,65.85,0.0,0.0,1.0,584,0.4180050875854492,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00135000,2024-05-06 17:07:10+00:00,135.0,60.15,61.0,61.75,0.0,0.0,2.0,273,0.4033873138427735,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00140000,2024-05-07 13:58:40+00:00,140.0,58.47,57.15,57.75,1.5800018,2.7772927,1.0,844,0.38980712738037115,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00145000,2024-05-06 15:16:48+00:00,145.0,53.3,53.4,53.95,0.0,0.0,20.0,170,0.37842418457031246,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00150000,2024-05-07 15:57:02+00:00,150.0,49.0,49.75,50.3,0.099998474,0.20449585,15.0,2335,0.3682314154052735,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00155000,2024-05-06 17:32:39+00:00,155.0,44.87,46.2,46.7,0.0,0.0,3.0,267,0.3578250253295898,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00160000,2024-05-06 19:56:43+00:00,160.0,42.2,42.8,43.25,0.0,0.0,15.0,555,0.34836467071533206,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00165000,2024-05-06 14:18:35+00:00,165.0,39.37,39.5,39.85,0.0,0.0,2.0,950,0.3385381088256836,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00170000,2024-05-07 17:21:29+00:00,170.0,36.4,36.4,37.1,0.6000023,1.675984,3.0,1945,0.3351201742553711,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00175000,2024-05-07 16:24:36+00:00,175.0,33.5,33.35,33.95,0.9000015,2.760741,27.0,3131,0.3259344750976562,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00180000,2024-05-07 17:49:48+00:00,180.0,30.5,30.5,30.9,0.5,1.6666666,14.0,5507,0.31679455184936517,True,REGULAR,USD,Call,2026-01-16
AAPL260116C00185000,2024-05-07 15:39:58+00:00,185.0,27.45,27.8,28.3,-0.01999855,-0.072801426,4.0,2245,0.3113472186279296,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00190000,2024-05-07 17:36:20+00:00,190.0,25.23,25.2,25.5,0.62999916,2.5609722,114.0,6059,0.3025429853820801,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00195000,2024-05-07 16:14:40+00:00,195.0,22.4,22.85,23.3,-0.30000114,-1.3215909,28.0,7688,0.29883513671874995,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00200000,2024-05-07 17:34:37+00:00,200.0,20.62,20.6,20.85,0.37000084,1.8271646,46.0,6678,0.2912058184814452,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00205000,2024-05-07 15:39:16+00:00,205.0,18.3,18.5,19.0,0.049999237,0.27396843,3.0,2394,0.28862710891723625,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00210000,2024-05-07 17:56:14+00:00,210.0,16.55,16.55,16.8,0.29999924,1.8461492,21.0,3810,0.2810130493164062,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00215000,2024-05-07 14:29:54+00:00,215.0,15.3,14.8,15.05,0.8000002,5.5172424,5.0,2220,0.2768932174682617,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00220000,2024-05-07 14:21:48+00:00,220.0,13.7,13.2,13.4,1.0500002,8.300397,6.0,9512,0.27255976470947263,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00225000,2024-05-07 16:49:45+00:00,225.0,11.48,11.75,11.9,0.42999935,3.8913968,2.0,3071,0.2685925192260742,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00230000,2024-05-07 14:05:45+00:00,230.0,10.19,10.4,10.55,0.03999996,0.3940883,3.0,2757,0.2650525155639648,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00235000,2024-05-07 17:16:01+00:00,235.0,9.0,9.15,9.3,-0.31000042,-3.3297572,10.0,1580,0.26142096008300786,False,REGULAR,USD,Call,2026-01-16
AAPL260116C00240000,2024-05-07 17:41:53+00:00,240.0,8.08,8.1,8.2,0.2999997,3.8560374,11.0,1582,0.258369232788086,False,REGULAR,USD,Call,2026-01-16
